cve_id,published,last_modified,source_identifier,description,severity,cvss_score,vector,exploitability_score,impact_score
CVE-2008-4927,2008-11-04T21:00:05.877,2024-11-21T00:52:51.740,cve@mitre.org,"microsoft windows media player (wmp) 9.0 through 11 allows user-assisted attackers to cause a denial of service (application crash) via a malformed (1) midi or (2) dat file, related to ""mthd header parsing."" note: the provenance of this information is unknown; the details are obtained solely from third party information.",MEDIUM,4.3,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9
CVE-2008-4816,2008-11-05T15:00:14.570,2024-11-21T00:52:38.427,cve@mitre.org,unspecified vulnerability in the download manager in adobe reader 8.1.2 and earlier on windows allows remote attackers to change internet security options on a client machine via unknown vectors.,MEDIUM,4.3,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9
CVE-2008-4946,2008-11-05T15:00:15.087,2024-11-21T00:52:54.687,cve@mitre.org,"convirt 0.8.2 allows local users to overwrite arbitrary files via a symlink attack on the /tmp/set_output temporary file, related to the (1) _template_/provision.sh, (2) linux_cd_install/provision.sh, (3) fedora_pv_install/provision.sh, (4) centos_pv_install/provision.sh, (5) common/provision.sh, (6) example/provision.sh, and (7) windows_cd_install/provision.sh scripts in image_store/.",MEDIUM,6.9,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0
CVE-2008-4820,2008-11-10T14:12:55.797,2024-11-21T00:52:39.137,cve@mitre.org,unspecified vulnerability in the flash player activex control in adobe flash player 9.0.124.0 and earlier on windows allows attackers to obtain sensitive information via unknown vectors.,HIGH,7.1,AV:N/AC:M/Au:N/C:C/I:N/A:N,8.6,6.9
CVE-2008-5038,2008-11-12T21:09:03.050,2024-11-21T00:53:08.540,cve@mitre.org,"use-after-free vulnerability in the netware core protocol (ncp) feature in novell edirectory 8.7.3 sp10 before 8.7.3 sp10 ftf1 and 8.8 sp2 for windows allows remote attackers to cause a denial of service and possibly execute arbitrary code via a sequence of ""get ncp extension information by name"" requests that cause one thread to operate on memory after it has been freed in another thread, which triggers memory corruption, aka novell bug 373852.",,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,3.9,5.9
CVE-2008-4037,2008-11-12T23:30:02.807,2024-11-21T00:50:44.117,secure@microsoft.com,"microsoft windows 2000 gold through sp4, xp gold through sp3, server 2003 sp1 and sp2, vista gold and sp1, and server 2008 allows remote smb servers to execute arbitrary code on a client machine by replaying the ntlm credentials of a client user, as demonstrated by backrush, aka ""smb credential reflection vulnerability.""  note: some reliable sources report that this vulnerability exists because of an insufficient fix for cve-2000-0834.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-5044,2008-11-12T23:30:02.853,2024-11-21T00:53:09.433,cve@mitre.org,race condition in microsoft windows server 2003 and vista allows local users to cause a denial of service (crash or hang) via a multi-threaded application that makes many calls to unhookwindowshookex while certain other desktop activity is occurring.,MEDIUM,4.0,AV:L/AC:H/Au:N/C:N/I:N/A:C,1.9,6.9
CVE-2008-3623,2008-11-17T18:18:47.767,2024-11-21T00:49:42.870,cve@mitre.org,"heap-based buffer overflow in coregraphics in apple safari before 3.2 on windows, in iphone os 1.0 through 2.2.1, and in iphone os for ipod touch 1.1 through 2.2.1 allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a crafted image, related to improper handling of color spaces.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-5112,2008-11-17T23:30:00.517,2024-11-21T00:53:18.803,cve@mitre.org,"the ldap server in active directory in microsoft windows 2000 sp4 and server 2003 sp1 and sp2 responds differently to a failed bind attempt depending on whether the user account exists and is permitted to login, which allows remote attackers to enumerate valid usernames via a series of ldap bind requests, as demonstrated by ldapuserenum.",MEDIUM,5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9
CVE-2008-5177,2008-11-20T15:30:00.313,2024-11-21T00:53:28.963,cve@mitre.org,"stack-based buffer overflow in the dtbclslogin function in yosemite backup 8.7 allows remote attackers to (1) execute arbitrary code on a linux platform, related to libytlindtb.so; or (2) cause a denial of service (application crash) and possibly execute arbitrary code on a windows platform, related to ytwindtb.dll; via a long username field during authentication.",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2008-5178,2008-11-20T15:30:00.343,2024-11-21T00:53:29.113,cve@mitre.org,heap-based buffer overflow in opera 9.62 on windows allows remote attackers to execute arbitrary code via a long file:// uri.  note: this might overlap cve-2008-5680.,HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-5179,2008-11-20T15:30:00.360,2024-11-21T00:53:29.257,cve@mitre.org,"unspecified vulnerability in microsoft office communications server (ocs), office communicator, and windows live messenger allows remote attackers to cause a denial of service (crash) via a crafted real-time transport control protocol (rtcp) receiver report packet.",MEDIUM,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9
CVE-2008-5229,2008-11-25T23:30:00.577,2024-11-21T00:53:36.627,cve@mitre.org,"stack-based buffer overflow in microsoft device io control in iphlpapi.dll in microsoft windows vista gold and sp1 allows local users in the network configuration operator group to gain privileges or cause a denial of service (system crash) via a large invalid prefixlength to the createipforwardentry2 method, as demonstrated by a ""route add"" command.  note: this issue might not cross privilege boundaries.",MEDIUM,6.9,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0
CVE-2008-5232,2008-11-26T01:30:00.453,2024-11-21T00:53:37.063,cve@mitre.org,"buffer overflow in the callhtmlhelp method in the microsoft windows media services activex control in nskey.dll 4.1.00.3917 in windows media services on microsoft windows nt and 2000, and avaya media and message application servers, allows remote attackers to execute arbitrary code via a long argument.  note: the provenance of this information is unknown; the details are obtained solely from third party information.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-5315,2008-12-03T17:30:00.493,2024-11-21T00:53:48.580,cve@mitre.org,directory traversal vulnerability in the web interface in apple iphone configuration web utility 1.0 on windows allows remote attackers to read arbitrary files via unspecified vectors.,HIGH,7.8,AV:N/AC:L/Au:N/C:C/I:N/A:N,10.0,6.9
CVE-2008-5326,2008-12-05T00:30:00.347,2024-11-21T00:53:50.227,cve@mitre.org,the clearquest maintenance tool in ibm rational clearquest 7.0.0 before 7.0.0.4 and 7.0.1 before 7.0.1.3 on windows allows local users to obtain (1) user and (2) database passwords by using a password revealer utility on a field containing a series of asterisks.,MEDIUM,4.4,AV:L/AC:M/Au:N/C:P/I:P/A:P,3.4,6.4
CVE-2008-5412,2008-12-10T00:30:00.347,2024-11-21T00:54:03.187,cve@mitre.org,unspecified vulnerability in ibm websphere application server (was) 7 before 7.0.0.1 on windows has unknown impact and attack vectors related to jsps.  note: this is probably a duplicate of cve-2009-0438.,HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2008-5407,2008-12-10T06:44:42.330,2024-11-21T00:54:02.397,cve@mitre.org,"multiple unspecified vulnerabilities in the backup exec remote-agent logon process in symantec backup exec for windows servers 11.0 (aka 11d) builds 6235 and 7170, 12.0 build 1364, and 12.5 build 2213 allow remote attackers to bypass authentication, and read or delete files, via unknown vectors.",HIGH,9.4,AV:N/AC:L/Au:N/C:C/I:N/A:C,10.0,9.2
CVE-2008-5408,2008-12-10T06:44:42.360,2024-11-21T00:54:02.577,cve@mitre.org,"buffer overflow in the data management protocol in symantec backup exec for windows servers 11.0 (aka 11d) builds 6235 and 7170, 12.0 build 1364, and 12.5 build 2213 allows remote authenticated users to cause a denial of service (application crash) and possibly execute arbitrary code via unknown vectors.  note: this can be exploited by unauthenticated remote attackers by leveraging cve-2008-5407.",HIGH,9.0,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0
CVE-2008-2249,2008-12-10T14:00:00.317,2024-11-21T00:46:26.397,secure@microsoft.com,"integer overflow in gdi in microsoft windows 2000 sp4, xp sp2 and sp3, server 2003 sp1 and sp2, vista gold and sp1, and server 2008 allows remote attackers to execute arbitrary code via a malformed header in a crafted wmf file, which triggers a buffer overflow, aka ""gdi integer overflow vulnerability.""",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-3009,2008-12-10T14:00:00.720,2024-11-21T00:48:13.413,secure@microsoft.com,"microsoft windows media player 6.4, windows media format runtime 7.1 through 11, and windows media services 4.1, 9, and 2008 do not properly use the service principal name (spn) identifier when validating replies to authentication requests, which allows remote servers to execute arbitrary code via vectors that employ ntlm credential reflection, aka ""spn vulnerability.""",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2008-3010,2008-12-10T14:00:00.753,2024-11-21T00:48:13.550,secure@microsoft.com,"microsoft windows media player 6.4, windows media format runtime 7.1 through 11, and windows media services 4.1 and 9 incorrectly associate isatap addresses with the local intranet zone, which allows remote servers to capture ntlm credentials, and execute arbitrary code through credential-reflection attacks, by sending an authentication request, aka ""isatap vulnerability.""",HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2008-4255,2008-12-10T14:00:00.970,2024-11-21T00:51:16.430,secure@microsoft.com,"heap-based buffer overflow in mscomct2.ocx (aka windows common activex control or microsoft animation activex control) in microsoft visual basic 6.0, visual studio .net 2002 sp1 and 2003 sp1, visual foxpro 8.0 sp1 and 9.0 sp1 and sp2, and office project 2003 sp3 and 2007 gold and sp1 allows remote attackers to execute arbitrary code via an avi file with a crafted stream length, which triggers an ""allocation error"" and memory corruption, aka ""windows common avi parsing overflow vulnerability.""",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-4261,2008-12-10T14:00:01.067,2024-11-21T00:51:17.093,secure@microsoft.com,"stack-based buffer overflow in microsoft internet explorer 5.01 sp4, 6 sp1 on windows 2000, and 6 on windows xp and server 2003 does not properly handle extraneous data associated with an object embedded in a web page, which allows remote attackers to execute arbitrary code via crafted html tags that trigger memory corruption, aka ""html rendering memory corruption vulnerability.""",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-4268,2008-12-10T14:00:01.143,2024-11-21T00:51:17.650,secure@microsoft.com,"the windows search component in microsoft windows vista gold and sp1 and server 2008 does not properly free memory during a save operation for a windows search file, which allows remote attackers to execute arbitrary code via a crafted saved-search file, aka ""windows saved search vulnerability.""",HIGH,8.5,AV:N/AC:M/Au:S/C:C/I:C/A:C,6.8,10.0
CVE-2008-4269,2008-12-10T14:00:01.157,2024-11-21T00:51:17.770,secure@microsoft.com,"the search-ms protocol handler in windows explorer in microsoft windows vista gold and sp1 and server 2008 uses untrusted parameter data obtained from incorrect parsing, which allows remote attackers to execute arbitrary code via a crafted html document, aka ""windows search parsing vulnerability.""",HIGH,8.5,AV:N/AC:M/Au:S/C:C/I:C/A:C,6.8,10.0
CVE-2008-4841,2008-12-10T14:00:01.190,2024-11-21T00:52:41.500,secure@microsoft.com,"the wordpad text converter for word 97 files in microsoft windows 2000 sp4, xp sp2, and server 2003 sp1 and sp2 allows remote attackers to execute arbitrary code via a crafted (1) .doc, (2) .wri, or (3) .rtf word 97 file that triggers memory corruption, as exploited in the wild in december 2008.  note: as of 20081210, it is unclear whether this vulnerability is related to a wordpad issue disclosed on 20080925 with a 2008-crash.doc.rar example, but there are insufficient details to be sure.",HIGH,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0
CVE-2008-5416,2008-12-10T14:00:01.207,2024-11-21T00:54:03.787,cve@mitre.org,"heap-based buffer overflow in microsoft sql server 2000 sp4, 8.00.2050, 8.00.2039, and earlier; sql server 2000 desktop engine (msde 2000) sp4; sql server 2005 sp2 and 9.00.1399.06; sql server 2000 desktop engine (wmsde) on windows server 2003 sp1 and sp2; and windows internal database (wyukon) sp2 allows remote authenticated users to cause a denial of service (access violation exception) or execute arbitrary code by calling the sp_replwritetovarbin extended stored procedure with a set of invalid parameters that trigger memory overwrite, aka ""sql server sp_replwritetovarbin limited memory overwrite vulnerability.""",HIGH,9.0,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0
CVE-2008-5415,2008-12-11T15:30:00.423,2024-11-21T00:54:03.630,cve@mitre.org,the ldbserver service in the server in ca arcserve backup 11.1 through 12.0 on windows allows remote attackers to execute arbitrary code via a handle_t argument to an rpc endpoint in which the argument refers to an incompatible procedure.,HIGH,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0
CVE-2008-5423,2008-12-11T15:30:00.487,2024-11-21T00:54:04.820,cve@mitre.org,"sun sun ray server software 3.x and 4.0 and sun ray windows connector 1.1 and 2.0 expose the ldap password during a configuration step, which allows local users to discover the sun ray administration password, and obtain admin access to the data store and administration gui, via unspecified vectors related to the utconfig component of the server software and the uttscadm component of the windows connector.",MEDIUM,4.3,AV:L/AC:L/Au:S/C:P/I:P/A:P,3.1,6.4
CVE-2008-5428,2008-12-11T15:30:00.580,2024-11-21T00:54:05.533,cve@mitre.org,"opera 9.51 on windows xp does not properly handle (1) multipart/mixed e-mail messages with many mime parts and possibly (2) e-mail messages with many ""content-type: message/rfc822;"" headers, which allows remote attackers to cause a denial of service (stack consumption or other resource consumption) via a large e-mail message, a related issue to cve-2006-1173.",MEDIUM,4.3,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9
CVE-2008-5715,2008-12-24T18:29:15.907,2024-11-21T00:54:43.337,cve@mitre.org,"mozilla firefox 3.0.5 on windows vista allows remote attackers to cause a denial of service (application crash) via javascript code with a long string value for the hash property (aka location.hash). note: it was later reported that earlier versions are also affected, and that the impact is cpu consumption and application hang in unspecified circumstances perhaps involving other platforms.",MEDIUM,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9
CVE-2008-5717,2008-12-26T17:30:00.407,2024-11-21T00:54:43.667,cve@mitre.org,"cross-site scripting (xss) vulnerability in hitachi jp1/integrated management - service support 08-10 through 08-10-05, 08-11 through 08-11-03, and 08-50 through 08-50-03 on windows allows remote attackers to inject arbitrary web script or html via unspecified vectors.",MEDIUM,4.3,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9
CVE-2008-5745,2008-12-29T15:24:23.593,2024-11-21T00:54:47.683,cve@mitre.org,"integer overflow in quartz.dll in the directshow framework in microsoft windows media player (wmp) 9, 10, and 11, including 11.0.5721.5260, allows remote attackers to cause a denial of service (application crash) via a crafted (1) wav, (2) snd, or (3) mid file. note: this has been incorrectly reported as a code-execution vulnerability. note: it is not clear whether this issue is related to cve-2008-4927.",MEDIUM,4.3,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9
