cve_id,published,last_modified,source_identifier,description,severity,cvss_score,vector,exploitability_score,impact_score,month,year
CVE-2008-5750,2008-12-29 15:24:23.717,2024-11-21 00:54:48.453,cve@mitre.org,argument injection vulnerability in microsoft internet explorer 8 beta 2 on windows xp sp3 allows remote attackers to execute arbitrary commands via the --renderer-path option in a chromehtml: uri.,medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2008-12,2008
CVE-2008-5787,2008-12-31 11:30:00.313,2024-11-21 00:54:53.900,cve@mitre.org,"directory traversal vulnerability in mod.php in arab portal 2.1 on windows allows remote attackers to read arbitrary files via a .. (dot dot) in the file parameter, in conjunction with a show action.",medium,5.4,AV:N/AC:H/Au:N/C:C/I:N/A:N,4.9,6.9,2008-12,2008
CVE-2008-5821,2009-01-02 19:30:00.377,2024-11-21 00:54:58.963,cve@mitre.org,"memory leak in webkit.dll in webkit, as used by apple safari 3.2 on windows vista sp1, allows remote attackers to cause a denial of service (memory consumption and browser crash) via a long alink attribute in a body element in an html document.",medium,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,2009-01,2009
CVE-2008-5823,2009-01-02 19:30:01.750,2024-11-21 00:54:59.250,cve@mitre.org,"an activex control in prtstb06.dll in microsoft money 2006, when used with wscript in windows script host (wsh) on windows vista, allows remote attackers to cause a denial of service (access violation and application crash) via a zero value for the startup property.",medium,4.3,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,2009-01,2009
CVE-2008-5828,2009-01-02 19:30:01.860,2024-11-21 00:54:59.967,cve@mitre.org,"microsoft windows live messenger client 8.5.1 and earlier, when msn protocol version 15 (msnp15) is used over a nat session, allows remote attackers to discover intranet ip addresses and port numbers by reading the (1) ipv4internaladdrsandports, (2) ipv4internal-addrs, and (3) ipv4internal-port header fields.",medium,5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,2009-01,2009
CVE-2008-3973,2009-01-14 01:30:00.390,2024-11-21 00:50:36.817,secalert_us@oracle.com,unspecified vulnerability in the sql*plus windows gui component in oracle database allows local users to affect confidentiality via unknown vectors.,low,1.7,AV:L/AC:L/Au:S/C:P/I:N/A:N,3.1,2.9,2009-01,2009
CVE-2008-5439,2009-01-14 01:30:00.640,2024-11-21 00:54:07.037,secalert_us@oracle.com,unspecified vulnerability in the sql*plus windows gui component in oracle database 10.2.0.4 allows remote authenticated users to affect confidentiality via unknown vectors.,medium,4.0,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,2009-01,2009
CVE-2008-4834,2009-01-14 22:30:00.717,2024-11-21 00:52:40.987,secure@microsoft.com,"buffer overflow in smb in the server service in microsoft windows 2000 sp4, xp sp2 and sp3, and server 2003 sp1 and sp2 allows remote attackers to execute arbitrary code via malformed values of unspecified ""fields inside the smb packets"" in an nt trans request, aka ""smb buffer overflow remote code execution vulnerability.""",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2009-01,2009
CVE-2009-0119,2009-01-14 23:30:04.377,2024-11-21 00:59:05.687,cve@mitre.org,buffer overflow in microsoft windows xp sp3 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via a crafted .chm file.,high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2009-01,2009
CVE-1999-1593,2009-01-15 01:30:00.407,2024-11-20 23:31:29.490,cve@mitre.org,"windows internet naming service (wins) allows remote attackers to cause a denial of service (connectivity loss) or steal credentials via a 1ch registration that causes wins to change the domain controller to point to a malicious server.  note: this problem may be limited when windows 95/98 clients are used, or if the primary domain controller becomes unavailable.",high,7.6,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,2009-01,2009
CVE-2009-0123,2009-01-15 17:30:00.500,2024-11-21 00:59:06.283,cve@mitre.org,"unspecified vulnerability in apple safari on mac os x 10.5 and windows allows remote attackers to read arbitrary files on a client machine via vectors related to the association of safari with the (1) feed, (2) feeds, and (3) feedsearch url types for rss feeds.  note: as of 20090114, the only disclosure is a vague pre-advisory. however, because it is from a well-known researcher, it is being assigned a cve identifier for tracking purposes.",high,7.1,AV:N/AC:M/Au:N/C:C/I:N/A:N,8.6,6.9,2009-01,2009
CVE-2009-0243,2009-01-21 20:30:00.420,2024-11-21 00:59:25.603,cve@mitre.org,"microsoft windows does not properly enforce the autorun and nodrivetypeautorun registry values, which allows physically proximate attackers to execute arbitrary code by (1) inserting cd-rom media, (2) inserting dvd media, (3) connecting a usb device, and (4) connecting a firewire device; (5) allows user-assisted remote attackers to execute arbitrary code by mapping a network drive; and allows user-assisted attackers to execute arbitrary code by clicking on (6) an icon under my computer\devices with removable storage and (7) an option in an autoplay dialog, related to the autorun.inf file.  note: vectors 1 and 3 on vista are already covered by cve-2008-0951.",high,7.2,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,2009-01,2009
CVE-2009-0008,2009-01-22 18:30:03.797,2024-11-21 00:58:51.077,cve@mitre.org,unspecified vulnerability in apple quicktime mpeg-2 playback component before 7.60.92.0 on windows allows remote attackers to cause a denial of service (application crash) or execute arbitrary code via a crafted mpeg-2 movie.,high,7.6,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,2009-01,2009
CVE-2009-0282,2009-01-27 18:30:00.377,2024-11-21 00:59:32.380,cve@mitre.org,"integer overflow in ralink technology usb wireless adapter (rt73) 3.08 for windows, and other wireless card drivers including rt2400, rt2500, rt2570, and rt61, allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a probe request packet with a long ssid, possibly related to an integer signedness error.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2009-01,2009
CVE-2009-0320,2009-01-28 18:30:00.217,2024-11-21 00:59:37.680,cve@mitre.org,"microsoft windows xp, server 2003 and 2008, and vista exposes i/o activity measurements of all processes, which allows local users to obtain sensitive information, as demonstrated by reading the i/o other bytes column in task manager (aka taskmgr.exe) to estimate the number of characters that a different user entered at a runas.exe password prompt, related to a ""benchmarking attack.""",medium,4.0,AV:L/AC:H/Au:N/C:C/I:N/A:N,1.9,6.9,2009-01,2009
CVE-2009-0321,2009-01-28 18:30:00.250,2024-11-21 00:59:37.823,cve@mitre.org,apple safari 3.2.1 (aka appver 3.525.27.1) on windows allows remote attackers to cause a denial of service (infinite loop or access violation) via a link to an http uri in which the authority (aka hostname) portion is either a (1) . (dot) or (2) .. (dot dot) sequence.,medium,4.3,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,2009-01,2009
CVE-2009-0341,2009-01-29 19:30:00.250,2024-11-21 00:59:40.723,cve@mitre.org,"the shell32 module in microsoft internet explorer 7.0 on windows xp sp3 might allow remote attackers to execute arbitrary code via a long value attribute in an input element, possibly related to a stack consumption vulnerability.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2009-01,2009
CVE-2009-0389,2009-02-02 22:00:00.377,2024-11-21 00:59:47.600,cve@mitre.org,"multiple insecure method vulnerabilities in the web on windows (wow) activex control in wow activex 2 allow remote attackers to (1) create and overwrite arbitrary files via the writeinifilestring method, (2) execute arbitrary programs via the shellexecute method, (3) read from the registry via unspecified vectors, and (4) write to the registry via unspecified vectors.  note: vectors 1 and 2 can be used together to execute arbitrary code.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2009-02,2009
CVE-2003-1569,2009-02-06 19:30:00.407,2024-11-20 23:47:27.593,cve@mitre.org,"goahead webserver before 2.1.5 on windows 95, 98, and me allows remote attackers to cause a denial of service (daemon crash) via an http request with a (1) con, (2) nul, (3) clock$, or (4) config$ device name in a path component, different vectors than cve-2001-0385.",medium,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,2009-02,2009
CVE-2008-4562,2009-02-08 21:30:09.750,2024-11-21 00:51:59.070,cve@mitre.org,"buffer overflow in the ovlaunch cgi program in hp openview network node manager (ov nnm) 7.01, 7.51, and 7.53 on windows allows remote attackers to execute arbitrary code via a crafted host parameter. note: this issue may be partially covered by cve-2009-0205.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2009-02,2009
CVE-2009-0375,2009-02-08 21:30:09.797,2024-11-21 00:59:45.590,cve@mitre.org,"buffer overflow in a dll file in realnetworks realplayer 10, realplayer 10.5 6.0.12.1040 through 6.0.12.1741, realplayer 11 11.0.0 through 11.0.4, realplayer enterprise, mac realplayer 10 and 10.1, linux realplayer 10, and helix player 10.x allows remote attackers to execute arbitrary code via a crafted internet video recording (ivr) file with a filename length field containing a large integer, which triggers overwrite of an arbitrary memory location with a 0x00 byte value, related to use of realplayer through a windows explorer plugin.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2009-02,2009
CVE-2009-0376,2009-02-08 21:30:09.813,2024-11-21 00:59:45.733,cve@mitre.org,"heap-based buffer overflow in a dll file in realnetworks realplayer 10, realplayer 10.5 6.0.12.1040 through 6.0.12.1741, realplayer 11 11.0.0 through 11.0.4, realplayer enterprise, mac realplayer 10 and 10.1, linux realplayer 10, and helix player 10.x allows remote attackers to execute arbitrary code via a crafted internet video recording (ivr) file with a modified field that controls an unspecified structure length and triggers heap corruption, related to use of realplayer through a windows explorer plugin.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2009-02,2009
CVE-2009-0437,2009-02-10 22:30:00.517,2024-11-21 00:59:54.270,cve@mitre.org,"the installation factory installation process for ibm websphere application server (was) 6.0.2 on windows, when was is registered as a windows service, allows local users to obtain sensitive information by reading the logs/instconfigifwas6.log log file.",low,1.9,AV:L/AC:M/Au:N/C:P/I:N/A:N,3.4,2.9,2009-02,2009
CVE-2009-0438,2009-02-10 22:30:00.530,2024-11-21 00:59:54.413,cve@mitre.org,"ibm websphere application server (was) 7 before 7.0.0.1 on windows allows remote attackers to bypass ""authorization checking"" and obtain sensitive information from jsp pages via a crafted request.  note: this is probably a duplicate of cve-2008-5412.",medium,5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,2009-02,2009
CVE-2009-0137,2009-02-13 00:30:05.000,2024-11-21 00:59:08.640,cve@mitre.org,"multiple unspecified vulnerabilities in safari rss in apple mac os x 10.4.11 and 10.5.6, and windows xp and vista, allow remote attackers to execute arbitrary javascript in the local security zone via a crafted feed: url, related to ""input validation issues.""",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2009-02,2009
CVE-2009-0601,2009-02-16 20:30:03.127,2024-11-21 01:00:28.253,cve@mitre.org,format string vulnerability in wireshark 0.99.8 through 1.0.5 on non-windows platforms allows local users to cause a denial of service (application crash) via format string specifiers in the home environment variable.,low,2.1,AV:L/AC:L/Au:N/C:N/I:N/A:P,3.9,2.9,2009-02,2009
CVE-2009-0612,2009-02-17 17:30:06.077,2024-11-21 01:00:30.920,cve@mitre.org,"trend micro interscan web security virtual appliance (iwsva) 3.x and interscan web security suite (iwss) 3.x, when basic authorization is enabled on the standalone proxy, forwards the proxy-authorization header from windows media player, which allows remote web servers to obtain credentials by offering a media stream and then capturing this header.",medium,4.3,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,2009-02,2009
CVE-2009-0647,2009-02-19 16:30:00.563,2024-11-21 01:00:36.280,cve@mitre.org,"msnmsgr.exe in windows live messenger (wlm) 2009 build 14.0.8064.206, and other 14.0.8064.x builds, allows remote attackers to cause a denial of service (application crash) via a modified header in a packet, as possibly demonstrated by a utf-8.0 value of the charset field in the content-type header line.  note: this has been reported as a format string vulnerability by some sources, but the provenance of that information is unknown.",medium,5.0,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,2009-02,2009
CVE-2008-6194,2009-02-19 18:30:00.517,2024-11-21 00:55:54.507,cve@mitre.org,memory leak in the dns server in microsoft windows allows remote attackers to cause a denial of service (memory consumption) via dns packets.  note: this issue reportedly exists because of an incorrect fix for cve-2007-3898.,high,7.8,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,2009-02,2009
CVE-2009-0655,2009-02-20 19:30:00.327,2024-11-21 01:00:37.467,cve@mitre.org,"lenovo veriface iii allows physically proximate attackers to login to a windows account by presenting a ""plain image"" of the authorized user.",medium,6.9,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,2009-02,2009
CVE-2009-0522,2009-02-26 16:17:19.937,2024-11-21 01:00:09.003,cve@mitre.org,"adobe flash player 9.x before 9.0.159.0 and 10.x before 10.0.22.87 on windows allows remote attackers to trick a user into visiting an arbitrary url via an unspecified manipulation of the ""mouse pointer display,"" related to a ""clickjacking attack.""",medium,4.3,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,2009-02,2009
CVE-2009-0208,2009-02-26 23:30:00.420,2024-11-21 00:59:21.113,cve@mitre.org,"unspecified vulnerability in hp virtual rooms client before 7.0.1, when running on windows, allows remote attackers to execute arbitrary code via unknown vectors.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2009-02,2009
CVE-2009-0849,2009-03-09 17:30:00.170,2024-11-21 01:01:03.467,cve@mitre.org,"stack-based buffer overflow in the dtbclslogin function in novastor novanet 12 allows remote attackers to (1) execute arbitrary code on linux platforms via a long username field during backup domain authentication, related to libnnlindtb.so; or (2) cause a denial of service (daemon crash) on windows platforms via a long username field during backup domain authentication, related to nnwindtb.dll.  note: some of these details are obtained from third party information.",high,7.5,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,2009-03,2009
CVE-2009-0081,2009-03-10 20:30:00.343,2024-11-21 00:59:00.813,secure@microsoft.com,"the graphics device interface (gdi) implementation in the kernel in microsoft windows 2000 sp4, xp sp2 and sp3, server 2003 sp1 and sp2, vista gold and sp1, and server 2008 does not properly validate input received from user mode, which allows remote attackers to execute arbitrary code via a crafted (1) windows metafile (aka wmf) or (2) enhanced metafile (aka emf) image file, aka ""windows kernel input validation vulnerability.""",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2009-03,2009
